Emp_ID,Current_Avg_Level,LAST_Avg_Level,Avg_Time
2285,0.67,0.54,2
2350,0.67,0.67,4
2379,0.67,0.64,2
2413,0.67,0.5,2
2573,0.67,0.65,2
2574,0.67,0.71,3
2657,0.67,0.59,3
2710,0.67,0.73,2
2748,0.67,0.99,3
2919,0.67,0.82,2
2942,0.67,0.52,6
2954,0.67,0.7,3
2980,0.67,0.61,2
3056,0.67,0.68,3
3110,0.67,0.56,4
3128,0.67,0.93,3
3202,0.67,0.55,2
3248,0.67,0.61,2
3367,0.67,0.6,3
3447,0.67,0.44,4
3500,0.67,0.55,2
3526,0.67,0.84,2
3585,0.67,0.56,2
3677,0.67,0.66,3
3875,0.67,0.57,4
3894,0.67,0.95,4
3911,0.67,0.72,2
3939,0.67,0.94,2
3977,0.67,0.66,3
3999,0.67,0.82,4
4001,0.67,0.55,3
4048,0.67,0.81,4
4198,0.67,0.66,3
4228,0.67,0.67,3
4331,0.67,0.6,3
4334,0.67,0.57,4
4476,0.67,0.52,2
4538,0.67,0.78,4
4573,0.67,0.99,3
4580,0.67,0.74,3
4614,0.67,0.49,3
4783,0.67,0.81,2
4821,0.67,0.83,3
4868,0.67,0.85,4
4928,0.67,0.58,3
4936,0.67,0.71,3
4957,0.67,0.57,3
4980,0.67,0.36,4
4996,0.67,0.55,3
5059,0.67,1,3
5123,0.67,0.71,2
5244,0.67,0.64,3
5247,0.67,0.92,4
5278,0.67,0.93,2
5320,0.67,0.59,5
5376,0.67,0.97,3
5463,0.67,0.91,3
5552,0.67,0.77,2
5576,0.67,0.69,3
5578,0.67,0.91,3
5733,0.67,0.89,3
5819,0.67,0.49,2
5821,0.67,0.55,3
5948,0.67,0.57,3
6008,0.67,0.58,3
6038,0.67,1,4
6106,0.67,0.84,2
6151,0.67,0.66,3
6195,0.67,0.72,3
6301,0.67,0.6,2
6311,0.67,0.54,4
6322,0.67,0.75,2
6379,0.67,0.83,3
6455,0.67,0.92,3
6459,0.67,0.76,3
6465,0.67,0.97,3
6542,0.67,0.65,3
6751,0.67,0.75,3
6794,0.67,0.63,3
6837,0.67,0.81,6
6924,0.67,0.73,3
6930,0.67,0.64,3
6991,0.67,0.67,2
7050,0.67,0.52,3
7134,0.67,0.55,6
7175,0.67,0.54,2
7341,0.67,0.95,3
7495,0.67,0.87,4
7590,0.67,0.48,2
7671,0.67,0.56,3
7687,0.67,0.92,2
7692,0.67,0.52,5
7776,0.67,0.94,3
7820,0.67,0.96,3
7827,0.67,0.82,2
7912,0.67,0.8,2
7993,0.67,0.72,3
8020,0.67,0.61,2
8078,0.67,0.86,3
8085,0.67,0.39,6
8109,0.67,0.83,2
8137,0.67,0.83,3
8325,0.67,0.78,3
8517,0.67,0.64,4
8609,0.67,0.8,4
8660,0.67,0.85,3
8789,0.67,0.83,3
8791,0.67,0.44,2
8830,0.67,0.72,3
8862,0.67,0.55,2
8926,0.67,0.77,3
8981,0.67,0.36,4
9098,0.67,0.72,2
9136,0.67,0.84,3
9189,0.67,0.55,3
9294,0.67,0.71,2
9307,0.67,0.93,3
9414,0.67,0.63,5
9451,0.67,0.71,6
9756,0.67,0.7,3
9847,0.67,0.5,3
9852,0.67,0.58,3
9856,0.67,0.83,3
10076,0.67,0.56,2
10115,0.67,0.64,2
10153,0.67,0.77,3
10163,0.67,0.76,2
10269,0.67,0.68,3
10296,0.67,0.74,3
10307,0.67,0.53,2
10317,0.67,0.9,3
10404,0.67,0.78,3
10564,0.67,0.61,4
10735,0.67,0.49,3
10788,0.67,0.6,6
5712,0.68,0.96,3
5753,0.68,0.78,3
5938,0.68,0.5,3
5944,0.68,0.92,2
5991,0.68,0.57,4
6073,0.68,0.56,3
6136,0.68,0.83,2
6202,0.68,0.73,3
6203,0.68,0.49,4
6303,0.68,0.79,4
6404,0.68,0.7,3
6421,0.68,0.54,4
6537,0.68,0.57,3
6552,0.68,0.71,3
6608,0.68,0.89,3
6618,0.68,0.73,3
6679,0.68,0.49,3
6716,0.68,0.67,2
6830,0.68,0.51,3
6990,0.68,0.55,3
7003,0.68,0.75,3
7034,0.68,0.61,4
7051,0.68,0.84,3
7124,0.68,1,2
7207,0.68,0.74,3
7253,0.68,0.59,2
7473,0.68,0.79,4
7485,0.68,0.88,2
7591,0.68,0.64,2
7768,0.68,0.65,3
7863,0.68,1,4
7984,0.68,0.92,6
8024,0.68,0.8,2
8026,0.68,0.93,2
8176,0.68,0.48,2
8228,0.68,0.85,2
8244,0.68,0.62,5
8286,0.68,0.95,2
8549,0.68,0.63,3
8555,0.68,0.85,2
8569,0.68,0.61,3
8615,0.68,0.69,3
8710,0.68,0.85,3
8732,0.68,0.61,3
8779,0.68,0.58,2
8886,0.68,0.71,2
8910,0.68,0.85,3
9087,0.68,0.72,3
9118,0.68,0.74,2
9155,0.68,0.83,3
9224,0.68,0.55,3
9270,0.68,0.74,2
9308,0.68,0.44,3
9405,0.68,0.54,4
9620,0.68,0.65,2
9637,0.68,0.55,3
9639,0.68,0.84,3
9655,0.68,0.61,3
9853,0.68,0.63,4
9887,0.68,0.5,4
9889,0.68,0.62,3
9937,0.68,0.81,2
10007,0.68,0.51,3
10053,0.68,0.73,2
10142,0.68,0.69,2
10392,0.68,0.58,2
10730,0.68,0.78,3
10739,0.68,0.84,3
10811,0.68,0.76,4
10823,0.68,0.66,3
10837,0.68,0.49,3
11060,0.68,0.97,2
11107,0.68,0.65,3
11121,0.68,0.89,5
11379,0.68,0.53,2
11467,0.68,0.4,5
11487,0.68,0.99,2
11626,0.68,0.97,3
11631,0.68,0.67,10
11818,0.68,0.79,3
11824,0.68,0.54,4
11843,0.68,0.75,3
11879,0.68,0.66,2
12941,0.68,0.78,3
12950,0.68,0.84,3
13022,0.68,0.76,4
13034,0.68,0.66,3
13048,0.68,0.49,3
13271,0.68,0.97,2
13318,0.68,0.65,3
13332,0.68,0.89,5
13590,0.68,0.53,2
13678,0.68,0.4,5
13698,0.68,0.99,2
13837,0.68,0.97,3
13842,0.68,0.67,10
14029,0.68,0.79,3
14035,0.68,0.54,4
14054,0.68,0.75,3
14090,0.68,0.66,2
1602,0.68,0.62,5
2053,0.68,0.54,3
2060,0.68,0.54,2
2149,0.68,0.73,3
2150,0.68,0.46,3
2318,0.68,0.69,2
2540,0.68,0.75,5
2561,0.68,0.7,4
2591,0.68,0.9,4
2633,0.68,0.69,2
2645,0.68,0.51,3
2673,0.68,0.51,4
2674,0.68,0.7,2
2684,0.68,0.85,6
2693,0.68,0.51,3
2725,0.68,0.48,4
2726,0.68,0.6,6
2815,0.68,0.41,5
2886,0.68,0.84,2
2928,0.68,0.56,3
2944,0.68,0.51,2
3317,0.68,0.89,3
3318,0.68,0.99,2
3334,0.68,0.85,2
3601,0.68,0.41,6
3686,0.68,0.88,3
3704,0.68,0.7,3
3793,0.68,1,2
3806,0.68,0.59,3
3807,0.68,0.55,3
3825,0.68,0.55,4
3865,0.68,0.8,3
3918,0.68,1,2
4023,0.68,0.65,4
4063,0.68,0.51,3
4075,0.68,0.81,2
4111,0.68,0.87,3
4161,0.68,0.91,3
4261,0.68,0.61,2
4451,0.68,1,4
4456,0.68,1,5
4470,0.68,0.76,3
4472,0.68,0.94,2
4494,0.68,0.52,3
4495,0.68,0.85,3
4604,0.68,0.8,2
4659,0.68,0.67,2
4739,0.68,0.99,3
4840,0.68,0.78,3
4842,0.68,0.83,3
4854,0.68,0.85,4
4896,0.68,0.61,5
4935,0.68,0.81,2
4937,0.68,0.44,5
4974,0.68,0.92,4
5121,0.68,0.72,3
5263,0.68,0.97,4
5282,0.68,0.68,3
5404,0.68,0.81,2
5428,0.68,0.71,4
5433,0.68,0.43,2
5603,0.68,0.53,4
2079,0.69,0.57,2
2081,0.69,0.66,5
2151,0.69,0.74,2
2348,0.69,0.89,2
2408,0.69,0.63,3
2422,0.69,0.76,6
2491,0.69,0.64,2
2549,0.69,0.5,4
2639,0.69,0.61,3
2641,0.69,0.56,3
2683,0.69,0.87,2
2765,0.69,0.65,2
2811,0.69,0.97,3
2852,0.69,0.76,3
2876,0.69,0.82,2
2905,0.69,0.53,3
2906,0.69,0.9,2
2925,0.69,0.55,2
3024,0.69,0.68,3
3244,0.69,0.95,6
3280,0.69,0.55,3
3297,0.69,0.63,3
3370,0.69,0.53,2
3406,0.69,0.96,3
3567,0.69,0.68,3
3655,0.69,0.53,4
3656,0.69,0.7,2
3710,0.69,0.78,2
3743,0.69,0.84,2
3744,0.69,0.94,3
3792,0.69,0.69,3
3794,0.69,0.9,2
3804,0.69,0.93,3
3833,0.69,0.9,4
3863,0.69,0.89,2
3923,0.69,0.67,2
3950,0.69,0.96,3
3953,0.69,0.81,2
4009,0.69,0.99,2
4018,0.69,0.91,3
4094,0.69,0.74,2
4099,0.69,0.57,4
4187,0.69,0.69,3
4301,0.69,0.97,4
4314,0.69,0.59,4
4386,0.69,0.75,3
4404,0.69,0.57,2
4428,0.69,0.85,2
4460,0.69,0.82,4
4524,0.69,0.8,3
4572,0.69,0.92,2
4591,0.69,0.84,3
4620,0.69,0.64,3
4640,0.69,0.64,3
4680,0.69,0.98,2
4714,0.69,0.68,3
4731,0.69,0.9,4
4797,0.69,0.91,2
4927,0.69,0.49,4
4940,0.69,0.59,3
4990,0.69,0.97,2
5072,0.69,0.74,3
5109,0.69,0.98,2
5197,0.69,0.54,3
5283,0.69,0.55,2
5305,0.69,0.83,3
5489,0.69,0.74,2
5596,0.69,0.75,2
5878,0.69,0.56,4
5894,0.69,0.65,2
5992,0.69,0.86,3
6055,0.69,0.5,4
6162,0.69,0.53,3
6221,0.69,0.79,3
6235,0.69,0.51,2
6279,0.69,0.68,3
6346,0.69,0.56,2
6360,0.69,0.69,2
6375,0.69,0.97,4
6447,0.69,0.93,4
6517,0.69,0.67,4
6896,0.69,0.91,3
6907,0.69,0.91,2
6908,0.69,0.81,2
6915,0.69,1,3
6919,0.69,0.86,2
7010,0.69,0.94,3
7085,0.69,0.57,4
7199,0.69,0.7,2
7223,0.69,0.56,2
7381,0.69,0.8,2
7387,0.69,0.59,4
7409,0.69,0.61,4
7441,0.69,0.64,4
7517,0.69,0.97,3
7539,0.69,0.64,3
7592,0.69,0.63,3
7637,0.69,0.94,3
7639,0.69,0.36,6
7694,0.69,0.82,5
7789,0.69,0.76,4
7814,0.69,0.75,3
7823,0.69,0.76,3
7867,0.69,0.6,2
7979,0.69,0.63,2
8004,0.69,0.69,4
8076,0.69,0.85,3
8273,0.69,0.8,3
8380,0.69,0.61,3
8391,0.69,0.92,2
8406,0.69,0.72,3
8459,0.69,0.91,5
8545,0.69,0.89,2
8651,0.69,0.98,3
8740,0.69,0.82,2
8832,0.69,0.95,2
8860,0.69,0.54,3
8935,0.69,0.72,2
8969,0.69,0.89,4
8977,0.69,0.99,3
9021,0.69,0.8,4
9028,0.69,0.52,3
9100,0.69,0.75,3
9101,0.69,0.9,2
9134,0.69,0.63,3
9138,0.69,0.62,4
9140,0.69,0.68,3
9196,0.69,0.89,3
9336,0.69,0.84,2
9422,0.69,0.75,4
9437,0.69,0.56,3
9448,0.69,0.83,3
9553,0.69,0.67,3
9591,0.69,0.71,3
9644,0.69,0.66,4
9648,0.69,0.68,4
9690,0.69,0.91,6
9725,0.69,0.73,2
9753,0.69,0.67,3
9798,0.69,0.77,2
9846,0.69,0.94,2
9869,0.69,0.98,4
9913,0.69,0.66,2
10303,0.69,0.66,3
10342,0.69,0.82,2
10427,0.69,0.8,4
10541,0.69,0.76,3
10740,0.69,0.75,3
10778,0.69,0.63,4
10897,0.69,0.74,2
10957,0.69,0.53,3
10970,0.69,0.98,3
10977,0.69,0.52,3
11079,0.69,0.88,10
11099,0.69,0.83,3
11159,0.69,0.55,2
11162,0.69,0.82,3
11201,0.69,0.72,2
11247,0.69,0.56,3
11289,0.69,0.76,6
11297,0.69,0.73,10
11344,0.69,0.9,4
11348,0.69,0.72,10
11405,0.69,0.58,3
11409,0.69,0.59,3
11416,0.69,0.51,3
11425,0.69,0.73,2
11441,0.69,0.48,4
11507,0.69,0.78,8
11604,0.69,0.86,6
11643,0.69,0.65,2
11670,0.69,0.43,8
11685,0.69,0.85,10
11738,0.69,0.66,6
11809,0.69,0.9,5
11845,0.69,0.75,3
11874,0.69,0.87,3
11907,0.69,0.54,7
12951,0.69,0.75,3
12989,0.69,0.63,4
13108,0.69,0.74,2
13168,0.69,0.53,3
13181,0.69,0.98,3
13188,0.69,0.52,3
13290,0.69,0.88,10
13310,0.69,0.83,3
13370,0.69,0.55,2
13373,0.69,0.82,3
13412,0.69,0.72,2
13458,0.69,0.56,3
13500,0.69,0.76,6
13508,0.69,0.73,10
13555,0.69,0.9,4
13559,0.69,0.72,10
13616,0.69,0.58,3
13620,0.69,0.59,3
13627,0.69,0.51,3
13636,0.69,0.73,2
13652,0.69,0.48,4
13718,0.69,0.78,8
13815,0.69,0.86,6
13854,0.69,0.65,2
13881,0.69,0.43,8
13896,0.69,0.85,10
13949,0.69,0.66,6
14020,0.69,0.9,5
14056,0.69,0.75,3
14085,0.69,0.87,3
14118,0.69,0.54,7
11002,0.7,0.59,3
11061,0.7,0.76,2
11067,0.7,0.54,3
11156,0.7,0.88,2
11234,0.7,0.85,2
11268,0.7,0.62,3
11270,0.7,0.56,3
11299,0.7,0.77,2
11484,0.7,0.63,2
11489,0.7,0.53,7
11505,0.7,0.68,3
11623,0.7,0.68,7
11640,0.7,0.84,4
11663,0.7,0.7,8
11698,0.7,0.58,3
11701,0.7,0.88,2
11834,0.7,0.83,2
11838,0.7,0.95,2
11855,0.7,0.93,3
11889,0.7,0.54,2
12128,0.7,0.89,5
12175,0.7,0.53,4
12949,0.7,0.95,3
12966,0.7,0.73,3
13033,0.7,0.6,3
13035,0.7,0.87,2
13213,0.7,0.59,3
13272,0.7,0.76,2
13278,0.7,0.54,3
13367,0.7,0.88,2
13445,0.7,0.85,2
13479,0.7,0.62,3
13481,0.7,0.56,3
13510,0.7,0.77,2
13695,0.7,0.63,2
13700,0.7,0.53,7
13716,0.7,0.68,3
13834,0.7,0.68,7
13851,0.7,0.84,4
13874,0.7,0.7,8
13909,0.7,0.58,3
13912,0.7,0.88,2
14045,0.7,0.83,2
14049,0.7,0.95,2
14066,0.7,0.93,3
14100,0.7,0.54,2
14339,0.7,0.89,5
14386,0.7,0.53,4
14911,0.7,0.84,4
128,0.7,0.89,5
175,0.7,0.53,4
828,0.7,0.74,3
1060,0.7,0.93,3
1875,0.7,0.84,4
2058,0.7,0.52,3
2061,0.7,0.53,2
2197,0.7,0.87,2
2206,0.7,0.69,4
2234,0.7,0.89,2
2239,0.7,0.61,4
2243,0.7,0.59,3
2398,0.7,0.74,3
2515,0.7,0.63,4
2577,0.7,0.53,3
2614,0.7,0.9,2
2660,0.7,0.82,3
3069,0.7,0.97,3
3211,0.7,0.88,5
3258,0.7,0.67,3
3303,0.7,0.77,3
3605,0.7,0.64,2
3617,0.7,0.67,3
3672,0.7,0.7,3
3697,0.7,0.57,3
3706,0.7,0.91,2
3736,0.7,0.83,4
3776,0.7,0.71,3
3817,0.7,0.87,2
3856,0.7,0.56,3
3867,0.7,0.9,3
3909,0.7,0.55,3
3929,0.7,0.91,3
3955,0.7,0.84,4
3982,0.7,0.78,4
4167,0.7,0.74,3
4181,0.7,0.85,2
4252,0.7,0.56,2
4277,0.7,0.84,3
4309,0.7,0.87,3
4369,0.7,0.92,3
4387,0.7,0.55,4
4521,0.7,0.44,2
4535,0.7,0.84,6
4575,0.7,0.98,2
4733,0.7,0.64,3
4761,0.7,0.55,2
4791,0.7,0.54,4
4844,0.7,0.98,5
4876,0.7,0.6,3
4886,0.7,0.74,2
4905,0.7,0.85,3
5023,0.7,0.69,3
5053,0.7,0.76,3
5087,0.7,0.56,6
5204,0.7,0.58,3
5225,0.7,0.63,3
5340,0.7,0.66,2
5381,0.7,0.51,3
5421,0.7,0.6,3
5432,0.7,0.95,6
5531,0.7,0.54,3
5592,0.7,0.55,3
5620,0.7,0.88,3
5685,0.7,0.48,2
5779,0.7,0.92,2
5820,0.7,0.67,3
5833,0.7,0.79,3
5860,0.7,0.79,4
5907,0.7,0.96,3
5941,0.7,0.99,3
5956,0.7,0.98,2
5967,0.7,0.48,2
5976,0.7,0.86,2
6010,0.7,0.8,2
6060,0.7,0.93,4
6066,0.7,0.73,2
6094,0.7,0.68,5
6114,0.7,0.98,3
6171,0.7,0.72,3
6204,0.7,0.93,3
6308,0.7,0.87,2
6313,0.7,0.88,2
6334,0.7,0.72,3
6372,0.7,0.73,2
6414,0.7,0.6,3
6434,0.7,0.57,2
6514,0.7,0.99,4
6519,0.7,0.67,6
6710,0.7,0.9,3
6803,0.7,0.83,3
6889,0.7,0.63,4
6942,0.7,0.8,2
6964,0.7,0.59,3
6995,0.7,0.55,2
7045,0.7,0.48,3
7082,0.7,1,3
7151,0.7,0.9,3
7180,0.7,0.5,5
7290,0.7,0.9,2
7400,0.7,0.73,2
7452,0.7,0.6,3
7459,0.7,0.79,2
7548,0.7,0.73,2
7627,0.7,0.68,4
7808,0.7,0.78,2
7856,0.7,0.38,2
7888,0.7,0.57,4
7895,0.7,0.92,3
7896,0.7,0.47,3
7917,0.7,0.57,2
7918,0.7,0.75,3
7996,0.7,0.85,2
8181,0.7,0.67,3
8222,0.7,0.9,2
8298,0.7,0.87,2
8308,0.7,0.43,3
8312,0.7,0.6,2
8334,0.7,0.99,3
8374,0.7,0.83,3
8446,0.7,0.8,4
8451,0.7,0.57,2
8476,0.7,0.72,3
8486,0.7,0.69,2
8548,0.7,0.57,3
8568,0.7,0.39,4
8628,0.7,0.58,3
8663,0.7,0.74,3
8895,0.7,0.74,2
8917,0.7,0.74,2
9112,0.7,0.74,3
9142,0.7,0.75,3
9195,0.7,0.77,2
9271,0.7,0.5,2
9323,0.7,0.74,3
9356,0.7,0.66,3
9438,0.7,0.74,4
9605,0.7,0.52,2
9726,0.7,0.83,3
9761,0.7,0.48,3
9811,0.7,0.65,3
9915,0.7,0.76,2
9992,0.7,0.47,5
10020,0.7,0.79,4
10041,0.7,0.52,2
10064,0.7,0.64,3
10250,0.7,0.79,3
10256,0.7,0.49,3
10271,0.7,0.6,2
10304,0.7,0.74,3
10379,0.7,0.48,4
10395,0.7,0.58,2
10738,0.7,0.95,3
10755,0.7,0.73,3
10822,0.7,0.6,3
10824,0.7,0.87,2
5699,0.71,0.74,3
5759,0.71,0.76,3
5802,0.71,0.49,2
5823,0.71,0.53,3
5852,0.71,0.95,3
5879,0.71,0.61,2
6092,0.71,0.54,2
6224,0.71,0.68,4
6327,0.71,0.74,4
6407,0.71,0.62,3
6515,0.71,0.88,3
6543,0.71,0.6,3
6739,0.71,0.83,3
6822,0.71,0.77,3
6890,0.71,0.93,5
7031,0.71,0.96,4
7059,0.71,0.41,4
7112,0.71,0.95,3
7129,0.71,0.99,2
7168,0.71,0.57,3
7234,0.71,0.71,3
7247,0.71,0.63,3
7289,0.71,0.43,6
7350,0.71,0.7,3
7382,0.71,0.56,4
7417,0.71,0.79,3
7562,0.71,0.59,2
7563,0.71,0.85,3
7593,0.71,0.65,3
7617,0.71,0.8,4
7642,0.71,0.77,2
7680,0.71,0.96,3
7780,0.71,0.96,3
7841,0.71,0.55,3
8101,0.71,0.53,2
8103,0.71,0.93,2
8224,0.71,0.69,3
8245,0.71,0.73,3
8377,0.71,0.96,2
8400,0.71,0.72,3
8471,0.71,0.8,3
8474,0.71,0.97,2
8502,0.71,0.79,3
8582,0.71,0.84,2
8598,0.71,0.65,3
8656,0.71,0.6,3
8711,0.71,0.8,4
8748,0.71,1,4
8793,0.71,0.87,3
8855,0.71,0.54,3
8921,0.71,0.61,2
8954,0.71,0.91,3
9026,0.71,0.8,2
9232,0.71,0.8,3
9256,0.71,0.48,3
9261,0.71,0.44,4
9330,0.71,0.5,2
9339,0.71,0.89,3
9541,0.71,0.55,3
9701,0.71,0.7,4
9775,0.71,0.81,3
9805,0.71,0.95,3
9849,0.71,0.57,3
9878,0.71,0.68,2
9974,0.71,0.99,2
10010,0.71,0.72,3
10077,0.71,0.81,3
10428,0.71,0.76,3
10431,0.71,0.36,5
10443,0.71,0.51,3
10473,0.71,1,3
10485,0.71,0.87,2
10693,0.71,0.9,3
10718,0.71,0.59,2
10842,0.71,0.72,2
10843,0.71,0.68,3
11128,0.71,0.76,8
11225,0.71,0.54,6
11229,0.71,0.64,3
11459,0.71,0.37,5
11486,0.71,0.53,2
11517,0.71,0.97,8
11672,0.71,0.93,8
11688,0.71,0.78,2
11833,0.71,0.66,2
11854,0.71,0.63,3
11886,0.71,0.68,2
11950,0.71,0.66,4
11952,0.71,0.69,4
12109,0.71,0.87,4
12904,0.71,0.9,3
12929,0.71,0.59,2
13053,0.71,0.72,2
13054,0.71,0.68,3
13339,0.71,0.76,8
13436,0.71,0.54,6
13440,0.71,0.64,3
13670,0.71,0.37,5
13697,0.71,0.53,2
13728,0.71,0.97,8
13883,0.71,0.93,8
13899,0.71,0.78,2
14044,0.71,0.66,2
14065,0.71,0.63,3
14097,0.71,0.68,2
14161,0.71,0.66,4
14163,0.71,0.69,4
14320,0.71,0.87,4
109,0.71,0.87,4
809,0.71,1,5
2043,0.71,0.92,4
2106,0.71,0.57,2
2140,0.71,0.76,2
2173,0.71,0.54,3
2227,0.71,0.57,4
2286,0.71,0.5,3
2373,0.71,0.74,3
2505,0.71,0.99,3
2530,0.71,0.63,3
2618,0.71,0.51,4
2655,0.71,0.48,3
2786,0.71,0.88,2
3037,0.71,0.77,3
3045,0.71,0.9,2
3097,0.71,0.66,2
3169,0.71,0.62,2
3175,0.71,0.64,3
3267,0.71,0.59,3
3315,0.71,0.77,2
3356,0.71,0.39,3
3358,0.71,0.69,3
3391,0.71,0.55,3
3394,0.71,0.53,2
3418,0.71,0.69,3
3425,0.71,0.56,4
3429,0.71,0.67,3
3478,0.71,0.75,4
3491,0.71,0.96,3
3531,0.71,0.77,4
3580,0.71,0.36,4
3613,0.71,0.63,3
3627,0.71,0.8,2
3640,0.71,0.77,3
3675,0.71,0.87,3
3684,0.71,0.69,3
3841,0.71,0.56,3
3858,0.71,0.68,4
3868,0.71,0.76,2
4043,0.71,0.89,4
4047,0.71,0.96,4
4222,0.71,0.99,4
4440,0.71,0.62,4
4448,0.71,0.92,3
4543,0.71,0.65,2
4547,0.71,0.79,3
4576,0.71,0.74,2
4601,0.71,0.68,2
4645,0.71,0.79,3
4750,0.71,0.98,3
4822,0.71,0.88,3
4870,0.71,0.54,3
5079,0.71,0.95,2
5111,0.71,0.76,2
5134,0.71,0.76,2
5189,0.71,0.94,3
5224,0.71,0.97,3
5288,0.71,0.58,4
5304,0.71,0.98,3
5512,0.71,0.94,3
5569,0.71,0.85,2
5689,0.71,0.97,3
4,0.72,0.87,5
364,0.72,0.96,5
629,0.72,0.85,6
670,0.72,0.6,5
783,0.72,1,5
831,0.72,0.95,5
972,0.72,1,5
1108,0.72,0.82,5
1118,0.72,0.88,5
1294,0.72,1,2
1314,0.72,0.85,5
1392,0.72,1,3
1453,0.72,0.86,5
1516,0.72,0.99,5
1764,0.72,1,5
1810,0.72,0.95,5
1876,0.72,0.84,5
1920,0.72,0.94,5
1948,0.72,0.84,5
2063,0.72,0.94,4
2125,0.72,0.5,6
2141,0.72,0.63,3
2192,0.72,0.65,3
2240,0.72,0.93,2
2245,0.72,0.56,2
2270,0.72,0.79,2
2369,0.72,0.88,3
2376,0.72,0.51,3
2389,0.72,0.51,2
2438,0.72,0.86,2
2451,0.72,0.58,3
2455,0.72,0.79,3
2552,0.72,0.62,3
2616,0.72,0.62,4
2730,0.72,0.66,4
2783,0.72,0.84,3
2838,0.72,0.68,4
2894,0.72,0.58,3
2923,0.72,0.51,3
2943,0.72,0.85,4
2946,0.72,0.98,4
2964,0.72,0.87,3
2986,0.72,0.63,4
2998,0.72,0.47,6
3042,0.72,0.8,3
3064,0.72,0.53,2
3071,0.72,0.65,3
3138,0.72,0.66,2
3170,0.72,0.82,3
3333,0.72,0.68,3
3375,0.72,0.51,2
3402,0.72,0.84,2
3444,0.72,0.73,2
3452,0.72,0.95,3
3475,0.72,0.69,4
3512,0.72,0.96,3
3556,0.72,0.72,4
3589,0.72,0.76,3
3602,0.72,0.79,4
3651,0.72,1,3
3652,0.72,0.53,4
3715,0.72,0.66,3
3723,0.72,0.91,2
3739,0.72,0.8,3
3887,0.72,0.67,4
3989,0.72,0.51,2
4058,0.72,0.54,2
4106,0.72,0.69,2
4172,0.72,0.81,2
4335,0.72,0.72,4
4337,0.72,0.67,3
4344,0.72,0.86,2
4354,0.72,0.74,2
4362,0.72,0.8,3
4376,0.72,0.93,2
4392,0.72,0.94,3
4400,0.72,0.87,4
4439,0.72,0.72,2
4503,0.72,0.49,3
4637,0.72,0.95,3
4694,0.72,0.74,2
4782,0.72,0.7,3
4814,0.72,0.92,3
5014,0.72,0.59,2
5086,0.72,0.63,2
5325,0.72,0.67,2
5464,0.72,0.71,3
5481,0.72,0.66,2
5513,0.72,0.68,4
5522,0.72,0.75,3
5577,0.72,0.83,2
5657,0.72,0.71,2
5668,0.72,0.53,4
5737,0.72,0.89,3
5767,0.72,0.55,3
5822,0.72,0.84,3
5847,0.72,0.92,3
5870,0.72,0.94,3
5928,0.72,0.39,5
5989,0.72,0.99,3
6001,0.72,0.96,3
6043,0.72,0.76,3
6075,0.72,0.73,2
6165,0.72,0.55,3
6173,0.72,0.95,4
6178,0.72,0.58,2
6213,0.72,0.66,3
6240,0.72,0.98,4
6267,0.72,0.81,2
6342,0.72,0.58,2
6395,0.72,0.7,2
6452,0.72,0.8,3
6478,0.72,0.54,6
6490,0.72,0.84,3
6508,0.72,0.63,2
6522,0.72,0.83,2
6580,0.72,0.63,3
6626,0.72,0.49,2
6680,0.72,0.61,3
6809,0.72,0.99,2
6832,0.72,0.71,2
7141,0.72,0.48,2
7214,0.72,0.73,2
7217,0.72,0.62,2
7236,0.72,0.71,3
7264,0.72,0.67,3
7318,0.72,0.98,2
7535,0.72,0.52,4
7569,0.72,0.85,3
7599,0.72,0.73,4
7620,0.72,0.82,3
7681,0.72,0.89,3
7695,0.72,0.76,4
7696,0.72,0.81,2
7886,0.72,0.6,2
7952,0.72,0.63,3
8001,0.72,0.9,3
8019,0.72,0.59,2
8108,0.72,0.86,3
8125,0.72,0.9,2
8128,0.72,0.88,3
8135,0.72,0.88,3
8251,0.72,0.68,5
8321,0.72,1,2
8394,0.72,0.57,4
8511,0.72,0.95,3
8575,0.72,0.98,2
8645,0.72,0.69,3
8731,0.72,0.87,2
8770,0.72,0.68,3
8915,0.72,0.84,2
8922,0.72,0.45,6
8930,0.72,0.95,2
9111,0.72,0.64,2
9130,0.72,0.91,2
9146,0.72,0.97,3
9186,0.72,0.83,3
9197,0.72,0.57,2
9200,0.72,0.71,2
9297,0.72,0.79,3
9322,0.72,0.7,3
9333,0.72,0.64,2
9528,0.72,0.72,4
9548,0.72,0.73,3
9551,0.72,0.59,2
9561,0.72,0.5,3
9619,0.72,0.57,2
9791,0.72,0.78,2
9860,0.72,0.67,3
9963,0.72,0.39,3
10006,0.72,0.74,3
10058,0.72,0.65,5
10078,0.72,0.7,3
10155,0.72,0.66,3
10156,0.72,0.76,2
10234,0.72,0.67,2
10276,0.72,0.5,3
10301,0.72,0.72,3
10567,0.72,0.71,2
10670,0.72,0.7,3
10675,0.72,0.79,3
10767,0.72,0.5,2
10771,0.72,0.61,3
11038,0.72,0.85,4
11051,0.72,0.54,2
11090,0.72,0.98,3
11149,0.72,0.53,3
11249,0.72,0.8,3
11308,0.72,0.62,2
11512,0.72,0.88,10
11559,0.72,0.92,8
11618,0.72,0.75,4
11633,0.72,0.66,3
11742,0.72,0.59,8
11785,0.72,0.88,3
11790,0.72,0.99,3
